Relevant,"At least 350 people still missing in Colorado flooding; five dead - http://t.co/pKPp4vEfcl"
Relevant,"Brad Hirschfield: Colorado floods of ‘biblical proportions’ http://t.co/bh0hlgVx9N"
Relevant,"Flood Damage - Who Pays?  #NPR #ColoradoFlood  http://t.co/nxkzl4c9vw"
Not Relevant,"#COflood: Colorado National Guard has evacuated 2
Relevant,"Today's Takeaway - Justice Ginsburg Speaks | U.S. &amp; Russia Strike Deal on Syria's Chemical Weapons | Colorado Floods Continue"
Relevant,"Our prayers go out for the people in the Colorado flooding and the shooting in DC Navy Yard."
Relevant,"Rescue helicopters resume flights - so great to see evacuees landing at the airport in @bouldercolorado! #COflood"
Not Relevant,"RT @femaregion8: Individuals impacted by #COflood in Adams
Not Relevant,"RT @dagmaramach: Until 1 month ago when we moved to the Lair
Relevant,"My favorite lunch/picnic spot along the #Boulder Creek ... Is now a raging river :( #COFlood @ Central… http://t.co/AX7kI7FGjP"
Relevant,"Has that moron Pat Robertson blamed the Colorado floods on Potheads yet?  #700club #LegalizeIt"
Relevant,"RT @9NEWS: Update: boulder co us army rescues 60 people in 2 hours from Jamestown and Big Elk Meadow. More 2 come #coflood via @abolton9n…"
Not Relevant,"RT @greeleygov: DISASTER ASSISTANCE: if you've sustained losses or damages due to the #coflood
Relevant,"RT @BoulderFlood: Salvation Army needs toiletries &amp; socks for #BoulderFlood victims! They can provide blankets/sheets right now. Go to 1701…"
Relevant,"RT @femaregion8: Official accts to follow for #COflood updates: @COEmergency @BoulderOEM @RedCrossDenver @LarimerSheriff @bouldercounty @je…"
Relevant,"RT @weblaur: prayers to those involved in the shooting in D.C. and to all the families dealing with the floods in Colorado :/"
Not Relevant,"For the victims of the #coloradoflood
Relevant,"RT @sarashadid1: So many tragedies that our country is facing! Praying for those in DC and Colorado #NavyYardShooting #coloradoflood God he…"
Not Relevant,"Be prepared for floods
Not Relevant,"4
Relevant,"RT @COEmergency: RT @weldgov: Food and volunteers needed at the Weld Food Bank...http://t.co/NsPtcveVN3 #COFlood"
Relevant,"RT @CodyCrouch: Over Lyons. You can see the bridge at Stone Canyon Rd is gone. #CoFlood http://t.co/AcJqKxkGE5"
Relevant,"Hundreds Unaccounted for in Colorado Floods [Video] - http://t.co/jQ2vARbnRf"
Relevant,"RT @CarolMaeWY: Update: Is there a media blackout on the fracking flood disaster in Colorado? http://t.co/IBPOVJdcaH #COflood http://t.co/w…"
Not Relevant,"Praying for those 1
Relevant,"cc @babrbi_twins #COpets RT @NinaSparano: #Coflood Evacuated dog runs to his owner waiting at the #RedCross http://t.co/YiqTmxeE73"
Relevant,"Thoughts those doing it tough in the Colorado floods"
Relevant,"RT @COPetEmergency: #COFlood #Lost #Dog Mariana Butte Sweet Abby a GSP / Lab has been missing since the flood please share! http://t.co/dPK…"
Relevant,"RT @COEmergency: To register for FEMA disaster assistance: http://t.co/dpdM9XkA4U #COflood"
Relevant,"The Devastating Floods In Colorado And How You Can Help http://t.co/UsVMBluP6X"
Relevant,"How You Can Help With The Devastating Floods In Colorado http://t.co/jFlYy1nnjf"
Not Relevant,"RT @JoyceMeyer: Our prayers go out to those affected by Colorado flooding. We have partnered w/ Timberline Church to help provide supplies
Relevant,"Special Report: Disaster Response - Colorado Floods http://t.co/JgYdVqLa8P"
Not Relevant,"1
Relevant,"RT @takingphotos: Historic Flooding across Colorado http://t.co/KdS3YdOkgI"
Not Relevant,"RT @JoyceMeyer: Our prayers go out to those affected by Colorado flooding. We have partnered w/ Timberline Church to help provide supplies
Relevant,"Colorado floods: How to help: Many organizations are already trying to find ways to help thousands of Colorada... http://t.co/8KSx2H6m4b"
Relevant,"RT @KyleClark: What unanswered #COflood questions do you have? I'll try my best to get you answers."
Relevant,"PHOTOS: Unreal Aerial Views of Devastation from Colorado Flooding http://t.co/wWbTehgN6A"
Not Relevant,"Chase to Donate $75
Relevant,"Our thoughts are with so many of our friends and family affected by the floods in Colorado. Lets pray that all... http://t.co/JccuXmiA4u"
Not Relevant,"RT @DenverChannel: Avoid #COFlood waters
Relevant,"Prayers sent out to our Colorado people affected by the flooding. 🙏💙"
Relevant,"RT @FoxNews: Death toll in #Colorado flooding rises to 7 as rescue crews scour rubble in search for missing: http://t.co/f8N1pCDts5"
Relevant,"World Vision to deploy relief supplies to Colorado floods http://t.co/Pej7H7EwY6"
Not Relevant,"RT @Clemson_CR: No matter the differences when Americans truly need help
Not Relevant,"Flooding
Relevant,"@OKCStormWatcher  100 school children trapped by deadly Colorado floods are airlifted to safety after 2 days trapped http://t.co/CscnmePXvA"
Relevant,"RT @lilliemedia: Radio Responds To Historic Colorado Flooding | http://t.co/AeXWC5Y0mw http://t.co/8Dma4xtuaa via @allaccess"
Relevant,"Take an aerial tour of Colorado’s flooding:  http://t.co/m3cRPz35CG"
Not Relevant,"#CruzRoja: Misión
Not Relevant,"In need of temporary office space and net access due to flooding? We have some room to share. http://t.co/HH63La5Hmm #boulderflood"
Relevant,"Colorado floods shut down hundreds of oil and gas wells; recovery will take time: Colorado's oil and... http://t.co/HivwsVtrc8 #Oil #BRK"
Not Relevant,"Wore my bitch socks on my walk
Relevant,"@Kenny_Wallace HI Kenny!  Do u know if Furniture Row shop affected by Colorado flooding?"
Not Relevant,"RT @DenverChannel: Larimer County says this is 1
Not Relevant,"Colorado floods: 7 dead
Relevant,"RT @shipcompliant: We're organizing happy hour for #cofloodrelief this Thursday at Kitchen Next Door. 100% of the profits to Red Cross floo…"
Relevant,"Thank u @LeahRemini for tweeting how people can help the #ColoradoFlood victims."
Relevant,"RT @CBSDenver: RT @CBS4Shaun: Human Airlift Rescue The Largest Since Hurricane Katrina http://t.co/31dIcwJTiJ #coflood"
Relevant,"RT @The_WhiteWolf_: Colorado Ranchers join together to rescue horses and cattle stranded by the floods. http://t.co/7xxcjIBu6z"
Not Relevant,"RT @Reuters: Eight confirmed dead
Not Relevant,"RT @Reuters: Eight confirmed dead
Relevant,"RT @YourAnonNews: Video: Flooded #Fracking Sites in Colorado http://t.co/b866vkDsyE #COflood"
Not Relevant,"Seven confirmed dead
Not Relevant,"#coflood #sterlingflood Sterling CO taken off facebook http://t.co/jVvVqbcP7i"
Relevant,"RT @MyBrownNewfies: Late night post. Helping Pets in the Colorado Flooding. #COFlood #BoulderFlood http://t.co/sIBjF3Qwgs"
Relevant,"RT @YourAnonNews: #COflood Human Airlift Rescue The Largest Since Hurricane Katrina http://t.co/XOqIZB4CLM"
Not Relevant,"RT @Tweetbrk: WHOA: Wile E. Coyote moment.  The Zephyr tracks near Moffat Tunnel suspended in Air. #coflood http://t.co/TgecWDdvIc - @DrBra…"
Relevant,"Please read &amp; share @MarkUdall's resources for #COflood victims: http://t.co/PBzMytLfYe"
Relevant,"RT @Cameron_Gray: Please remember to also help #COPets when you're helping those affected by the #COFlood"
Relevant,"Colorado Flooding Crisis #COflood http://t.co/03r8SsiDzN via @NicoleAustin1"
Relevant,"RT @MikeSoron: More than 1200 missing or unaccounted for in Colorado's 1000-year flood. http://t.co/KpWp7XoTSh #coflood #climate"
Relevant,"RT @CopperMtn: Blue sky and #rainbows today. Sending positive vibes to the #COFlood victims! http://t.co/EIg9apjzC4"
Relevant,"RT @TheAtlantic: PHOTOS: Historic flooding devastates Colorado http://t.co/IOP2rYkuyL http://t.co/oyDrwVHX4P"
Not Relevant,"On the News With Thom Hartmann: More Than 1
Relevant,"God bless Colorado and the people that are involved with the floods .!!! Be safe .!!!❤🐯🐻😥😢🙏❤🐯🐻😢😥🙏"
Not Relevant,"Will people understand the value of longterm data? I hate to see @USGS  streamgages being discontinued due 2 lack of funding #coloradoflood"
Relevant,"RT @COPetEmergency: #Found Lab found  #COFlood http://t.co/RwVSGQYSyT"
Not Relevant,"RT @USArmy: #Soldiers have rescued more than 2
Relevant,"RT @DaleLoberger: UAV Provides Colorado Flooding Assistance Until FEMA Freaks Out  http://t.co/OhtDLhsulS drone mapping for flood reconnais…"
Relevant,"RT @drewryniewicz: Praying for the victims &amp; families of the #NavyYardShooting &amp; #Colorado floods."
Relevant,"Praying for Colorado because its crazy flooding out there. 😭🙏"
Relevant,"Colorado flooding could help keep tourists away: DENVER (AP) — Little more than a year after Colorado Gov. Joh... http://t.co/FvzqCVgHhm"
Not Relevant,"RT @AngelLazyChef: Superior #cowx flooding
Relevant,"Death toll from Colorado floods rises to eight http://t.co/ZzNddRQSVV"
Relevant,"Ham Radio Operators help in emergencies during Colorado Floods - The Denver Post #ARES #coflood #hamr #Hamradio  - http://t.co/Fy9M7eSH2c"
Relevant,"Death toll in Colorado flooding rises http://t.co/BGm6dq4416"
Relevant,"The latest on Colorado’s devastating flooding: 8 are confirmed dead and 1600 homes have been… http://t.co/BxVaSryANl"
Relevant,"Animal Rescue - Pet Shop - Colorado Flooding - Help Animals Now https://t.co/aBv6uKmP43"
Relevant,"MT @COEmergency Colorado 2-1-1 Recovery and Relief Guides http://t.co/VyeHrWp5Un … #COflood #hmrd ^CB"
Relevant,"Also closed: US 34 Eastbound / Westbound Wiggins-Greeley (Milemarker 149-111) #coflood #cotraf"
Relevant,"RT @TotalTrafficDEN: #Boulder closed on Hwy 287 NB at CO-7 and CO-52 in #Longmont #COtraffic http://t.co/V8oA4oBJqC"
Relevant,"Navy Gunman - Russian Nuclear Fire - UN Weapons Report - Colorado Flooding - News In http://t.co/6kjLdEP2Xa #NEWS"
Relevant,"Fracking and Colorado Flooding Don’t Mix – EcoWatch: Cutting Edge Environmental News Service http://t.co/E7ss8lFAlP"
Not Relevant,"Expert: Colorado flooding - http://t.co/MU0BZrgLbv: Expert: Colorado floodingDigitalJournal.comWATERLOO
Not Relevant,"Lions
Relevant,"Sending our thoughts and prayers to those affected by the Colorado flooding"
Relevant,"RT @ClimateCentral: Flood-ravaged Boulder sets mark as 2013 now the city’s wettest year http://t.co/MLpemhC16R #coflood #climate"
Relevant,"#COFLOOD Affected Pets Need Your Help!  http://t.co/EIrPg7SpFB via @amyshojai"
Relevant,"Colorado flooding could help keep tourists away http://t.co/vqWiFb51hK DENVER—A little more than a year after Colorado Gov. John Hicke..."
Relevant,"Salina Residents Capture Wall Of Water On Video http://t.co/I4vSf4E827 #boulderflood #COflood"
Relevant,"RT @freekibble: Big News! ALL @Halopets kibble raised today @Freekibble will go to pets impacted by the flooding in Colorado! http://t.co/M…"
Relevant,"Homes destroyed in Colorado floods http://t.co/3wECmc0Z4q #news"
Relevant,"Water level monitor and chart #evergreenflood #coflood #jeffcoflood http://t.co/X38FafSWJ5"
Relevant,"Still ppl unaccounted for after #COflood. Update social networks or use @RedCross Safe &amp; Well to share your status http://t.co/ZcuLidRRX2"
Relevant,"Yesterday our UH-60 crews assisting w/ #coflood rescued 26 people and more than 20 animals - including a turtle! #nationalguard"
Not Relevant,"RT @boulderweekly: #COFlood first responders eat free at the Smashburger's food truck. Niwot High School
Relevant,"Promising: Number of unaccounted-for persons in #COFlood down to 648. http://t.co/rYdTohyPnf"
Relevant,"@NBCNews  Media Ignores Damaged Oil &amp; Gas Tanks from Colorado Flooding -WHY? http://t.co/0aYY646eMV"
Relevant,"RT @chuckwoolery: Reid Blames Colorado Floods On 'Climate Change' http://t.co/ILx3VQtK9N via @BreitbartNews PASSED LOBOTOMY"
Not Relevant,"RT @GlobalNational: The Colorado floods
Not Relevant,"RT @DenverChannel: #COflood update in @LarimerCounty - Looking to use smaller aircraft for rescues in tight areas - Chuck Russell
Relevant,"COLORADO FLOODS - CALIFORNIA FIRES ?"
Relevant,"#COflood update in @LarimerCounty: We have optimism today... that we'll be able to go at the same rate as yesterday. Incident Command Team"
Relevant,"Colorado Office of Emergency Management downgrades to 648 unaccounted for people http://t.co/vQZwMzXAPf #COflood"
Relevant,"#COflood update in @bouldercounty: Re-entry passes available for Lyons residents tomorrow-- dawn to dusk entry"
Not Relevant,"RT @9NEWS: #BoulderFlood: up to 12
Not Relevant,"#COflood update on @bouldercolorado: Crews have cleared a large amount of debris - at max capacity at water treatment plant
Relevant,"Want to help #COFlood victims? Here's how: http://t.co/8CULqhGxob"
Relevant,"Check out Colorado frack-site flooding - September 2013 http://t.co/4RvEODvaQw #colorado #fracking #flood #wells #well #oil #gas #fracked"
Relevant,"RT @CUBoulder: Flood resource table for students &amp; the #cuboulder community 10-4 today &amp; Wed. @CU_UMC in front of @CUBookStore #boulderflood"
Relevant,"RT @YoungCons: Harry Reid blames global warming for the Colorado floods. I guess there had never been a flood before we started driving car…"
Not Relevant,"#Aurora water officials said Aurora received about 15 inches of rainfall in a week
Relevant,"Colorado Statewide rainfall from the #coflood published by @ColoradoClimate here; http://t.co/HBIvB6y9ZQ @FloodsOrg @FloodPolicyWonk"
Relevant,"RT @BreakingMemo: Death Toll From Colorado Floods Rises To Eight http://t.co/V9D9K7eF7r"
Relevant,"RT @CodyCrouch: Cleared into Estes Park. Video and pics to come. #CoFlood"
Relevant,"RT @fractivist: #toxic tanks leak carcinogens in water way #coflood    @txsharon @AnarchoAnon http://t.co/jPneL0DKDA"
Relevant,"The Colorado flooding death toll has risen to 8 &amp; thousands still displaced. See the latest photos of the aftermath http://t.co/Z1MXHWsO8l"
Relevant,"RT @WheatRidgePD: Pls RT this info! People in Colorado have been victimized enough. They don’t need to be scammed too! #coflood http://t.co…"
Relevant,"Drones can be cool “@ThomasFrey: Drones provide Colorado flooding assistance until FEMA grounded them http://t.co/LoqT0Mji0c”"
Relevant,".RT @bouldercounty: See tags/flags at home? LEAVE THEM IN PLACE. They're 4 search &amp; rescue http://t.co/2YNQ9y6Pav #boulderflood #COFlood"
Relevant,"Colorado floods: How to talk to kids and stay strong amid disaster http://t.co/WsClQfk53O"
Relevant,"An Interactive Map of the Colorado Floods http://t.co/9a0TdtZK4c"
Relevant,"An Interactive Map of the Colorado Floods http://t.co/I6rTySiEtc"
Relevant,"Media Ignores Damaged Oil &amp; Gas Tanks from Colorado Flooding http://t.co/wI5mQ3oIzu"
Relevant,"@tishaschuller CEO of @ColoradoOilGas is tweeting about the industry response to Colorado flooding at #COGAResponds"
Relevant,"RT @SarCharLand: Interested in continued updates on #oilandgas and #coflood? Visit http://t.co/V6ACD2LJ55 or email info@coga.org - thanks #…"
Relevant,"His house was wrecked in the #BoulderFlood. So he decided to play his piano. (via @Upworthy) http://t.co/vxMBjTDteG"
Relevant,"RT @COpetpantry: We're partnering w/ @HumaneBoulder to help displaced #boulderflood/#coflood victims feed #pets. To help: plz donate: https…"
Relevant,"RT @COpetpantry: We're partnering w/ @HumaneBoulder to help displaced #boulderflood/#coflood victims feed #pets. To help: plz donate: https…"
Relevant,"@CBSDenver @mariancall is hosting a live+online concert benefit tonight for the #COFlood! Pls share! #MCCOrelief http://t.co/6FRLtzcH4T"
Relevant,"South Boulder Road fully open in both directions #COflood #boulderflood"
Relevant,"RT @denverpost: LATEST PHOTOS: Rescues near #Jamestown continue for #CoFlood http://t.co/YuJ1CwaQay http://t.co/BGreaOmD28"
Not Relevant,"CNN: Homes destroyed in Colorado floods: The skies have improved over Colorado
Relevant,"RT @fractivist: UPDATE II  #coflood  Image from weld county - #oil #gas wellpad under water | #colorado   @AnarchoAnon http://t.co/Ie6D720R…"
Relevant,"RT @COEmergency: .RT @AuroraGov: Good health advice from Aurora's own University of Colorado Hospital! http://t.co/73Ji17FjR5 #COFlood #COP…"
